epoch,step,valid_loss,MultilabelAccuracy,MultilabelExactMatch,MultilabelAveragePrecision
17,13517,0.0443781986832618,0.9854447841644288,0.0833333358168602,0.1183221042156219
18,14268,0.0435943454504013,0.9859275221824646,0.0875984281301498,0.1198849529027938
18,14268,0.0435943454504013,0.9859275221824646,0.0875984281301498,0.1198849529027938
18,14268,0.0435943454504013,0.9859275221824646,0.0875984281301498,0.1198849529027938
18,14268,0.0435943454504013,0.9859275221824646,0.0875984281301498,0.1198849529027938
18,14268,0.0435943454504013,0.9859275221824646,0.0875984281301498,0.1198849529027938
19,15019,0.0436913035809993,0.9858900308609008,0.1026902869343757,0.1221459731459617
19,15019,0.0436913035809993,0.9858900308609008,0.1026902869343757,0.1221459731459617
19,15019,0.0436913035809993,0.9858900308609008,0.1026902869343757,0.1221459731459617
19,15019,0.0436913035809993,0.9858900308609008,0.1026902869343757,0.1221459731459617
19,15019,0.0436913035809993,0.9858900308609008,0.1026902869343757,0.1221459731459617
20,15770,0.0439556464552879,0.9858314394950868,0.1020341217517852,0.1251042783260345
20,15770,0.0439556464552879,0.9858314394950868,0.1020341217517852,0.1251042783260345
20,15770,0.0439556464552879,0.9858314394950868,0.1020341217517852,0.1251042783260345
20,15770,0.0439556464552879,0.9858314394950868,0.1020341217517852,0.1251042783260345
20,15770,0.0439556464552879,0.9858314394950868,0.1020341217517852,0.1251042783260345
21,16521,0.043192695826292,0.9856427907943726,0.0951443538069725,0.1281226128339767
21,16521,0.043192695826292,0.9856427907943726,0.0951443538069725,0.1281226128339767
21,16521,0.043192695826292,0.9856427907943726,0.0951443538069725,0.1281226128339767
21,16521,0.043192695826292,0.9856427907943726,0.0951443538069725,0.1281226128339767
21,16521,0.043192695826292,0.9856427907943726,0.0951443538069725,0.1281226128339767
22,17272,0.0432362407445907,0.9856534004211426,0.0869422554969787,0.1308638751506805
22,17272,0.0432362407445907,0.9856534004211426,0.0869422554969787,0.1308638751506805
22,17272,0.0432362407445907,0.9856534004211426,0.0869422554969787,0.1308638751506805
22,17272,0.0432362407445907,0.9856534004211426,0.0869422554969787,0.1308638751506805
22,17272,0.0432362407445907,0.9856534004211426,0.0869422554969787,0.1308638751506805
